2.5	0.6014190912653194	1.	0.09330460238121718
3.5	0.3559019223280946	1.	0.04791696019067804
4.5	0.2770289770652849	1.	0.018928521363675233
5.5	0.25845922379445724	1.	0.003470600607760388
6.5	0.26885388862779147	1.	0.006751134499748873
7.5	0.28873530152385785	1.	0.013383993772041192
8.5	0.31182965726323786	1.	0.015251666620457877
9.5	0.34248724499401034	1.	0.020252051742508936
10.5	0.3840789236871154	1.	0.032659113193628714
