# **Tables for v2 vs pT of charged particles with |eta|<1 
# -> Centrality 10-30% 
1.12   1.    1.25  0.105237  0.002105  0.002105  0.00210474  0.00210474
1.37   1.25  1.5   0.12171   0.002434  0.002434  0.0024342   0.0024342
1.71   1.5   2.    0.14158   0.002832  0.002832  0.0028316   0.0028316
2.21   2.    2.5   0.165507  0.00331   0.00331   0.00331014  0.00331014
2.71   2.5   3.    0.182269  0.003645  0.003645  0.00364538  0.00364538
3.21   3.    3.5   0.189674  0.003793  0.003793  0.00379348  0.00379348
3.72   3.5   4.    0.188172  0.003763  0.003763  0.00376344  0.00376344
4.39   4.    5.    0.173232  0.003465  0.003465  0.00346608  0.00346608
5.41   5.    6.    0.139344  0.002787  0.002787  0.00279405  0.00279405
6.43   6.    7.    0.11186   0.002237  0.002237  0.00225722  0.00225722
7.45   7.    8.    0.092148  0.001843  0.001843  0.00186722  0.00186722
8.83   8.    10.   0.079077  0.007908  0.007908  0.00160974  0.00160974
10.86  10.   12.   0.067774  0.006777  0.006777  0.00138828  0.00138828
12.89  12.   14.   0.060961  0.006096  0.006096  0.00128316  0.00128316
16.22  14.   20.   0.054411  0.005441  0.005441  0.00439404  0.00439404
22.4   20.   26.   0.046976  0.004698  0.004698  0.00480286  0.00480286
29.51  26.   35.   0.046328  0.004633  0.004633  0.00713102  0.00713102
39.05  35.   45.   0.038778  0.003878  0.003878  0.0064128   0.0064128
50.74  45.   60.   0.030579  0.01      0.01      0.0103076   0.0103076
67.55  60.   80.   0.01945   0.01      0.01      0.00998285  0.00998285
88.06  80.   100.  0.009861  0.01      0.01      0.0133323   0.0133323
